accident_id,source,year,month,day_of_week,state,vehicle_1,vehicle_2,vehicles_involved,party_age_group,victim_age_group,cause_of_accident,weather_condition,road_condition,lighting_condition,fatalities,injuries,casualties,severity
KAG_000922,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Right,Normal,Wet Or Damp,Daylight,0,0,1,Minor
KAG_000923,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000924,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_000925,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,18-30,Unknown,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000926,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Under 18,Unknown,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,2,Minor
KAG_000927,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,3,31-50,Unknown,No Priority To Vehicle,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000928,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,18-30,18-30,No Distancing,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_000929,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_000930,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Unknown,Under 18,Other,Normal,Dry,Daylight,0,0,1,Minor
KAG_000931,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000932,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_000933,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,31-50,Under 18,Moving Backward,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000934,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Left,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000935,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,31-50,18-30,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_000936,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,Over 51,Driving Under The Influence Of Drugs,Normal,Dry,Daylight,0,0,1,Minor
KAG_000937,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000938,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_000939,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Over 51,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000940,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_000941,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Unknown,18-30,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_000942,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Unknown,Unknown,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_000943,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,31-50,Unknown,Overtaking,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_000944,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Over 51,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,4,Minor
KAG_000945,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Unknown,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_000946,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,31-50,18-30,Moving Backward,Normal,Dry,Daylight,0,0,1,Serious
KAG_000947,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Under 18,Changing Lane To The Left,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000948,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,31-50,Under 18,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_000949,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Unknown,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_000950,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Unknown,18-30,Driving Under The Influence Of Drugs,Normal,Dry,Daylight,0,0,1,Minor
KAG_000951,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_000952,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,31-50,Over 51,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000953,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Unknown,Unknown,Getting Off The Vehicle Improperly,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,2,Minor
KAG_000954,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,Unknown,Unknown,Changing Lane To The Left,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000955,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Under 18,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_000956,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Unknown,Unknown,Overturning,Normal,Dry,Daylight,0,0,1,Minor
KAG_000957,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Under 18,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000958,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,31-50,Under 18,Overtaking,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000959,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,3,31-50,Over 51,Changing Lane To The Left,Raining,Wet Or Damp,Daylight,0,0,1,Serious
KAG_000960,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,18-30,Under 18,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000961,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,31-50,Unknown,Driving Under The Influence Of Drugs,Normal,Dry,Darkness - Lights Lit,0,0,1,Serious
KAG_000962,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,Unknown,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000963,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,Over 51,18-30,Getting Off The Vehicle Improperly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000964,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Unknown,31-50,Changing Lane To The Left,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000965,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,3,18-30,Under 18,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000966,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,3,Unknown,Unknown,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_000967,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,3,Unknown,Under 18,Driving Under The Influence Of Drugs,Normal,Dry,Daylight,0,0,1,Minor
KAG_000968,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_000969,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,Unknown,Over 51,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Serious
KAG_000970,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Unknown,Over 51,Driving Carelessly,Raining And Windy,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000971,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Unknown,18-30,Driving Carelessly,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_000972,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,18-30,Changing Lane To The Left,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000973,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,31-50,Under 18,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_000974,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,31-50,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_000975,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,31-50,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_000976,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,31-50,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000977,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,18-30,Unknown,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000978,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,Unknown,18-30,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000979,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Under 18,18-30,Driving Carelessly,Normal,Dry,Daylight,0,0,3,Minor
KAG_000980,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,18-30,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000981,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,31-50,31-50,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000982,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Unknown,Over 51,Moving Backward,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000983,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,Unknown,Driving Under The Influence Of Drugs,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000984,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_000985,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000986,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,Under 18,Changing Lane To The Left,Normal,Dry,Darkness - No Lighting,0,0,1,Minor
KAG_000987,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,31-50,No Priority To Vehicle,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_000988,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Unknown,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_000989,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,31-50,No Distancing,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_000990,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Under 18,Unknown,No Distancing,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_000991,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,31-50,31-50,No Priority To Vehicle,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_000992,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Unknown,Moving Backward,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000993,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,3,Over 51,31-50,Driving Under The Influence Of Drugs,Normal,Dry,Darkness - Lights Lit,0,0,5,Minor
KAG_000994,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,31-50,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_000995,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,31-50,Overspeed,Normal,Dry,Daylight,0,0,1,Minor
KAG_000996,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,31-50,Driving Under The Influence Of Drugs,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000997,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,Unknown,Unknown,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_000998,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,Under 18,31-50,Moving Backward,Normal,Dry,Daylight,0,0,2,Minor
KAG_000999,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,4,18-30,Over 51,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001000,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,18-30,Under 18,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001001,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,1,31-50,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_001002,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Unknown,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001003,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Unknown,Overturning,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001004,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Over 51,Under 18,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001005,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_001006,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Unknown,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001007,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Over 51,Unknown,No Priority To Pedestrian,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001008,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Under 18,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001009,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Under 18,Unknown,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001010,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Unknown,31-50,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001011,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Serious
KAG_001012,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,3,31-50,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_001013,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,31-50,18-30,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_001014,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,31-50,No Priority To Vehicle,Normal,Dry,Darkness - Lights Lit,0,0,2,Minor
KAG_001015,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,1,18-30,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_001016,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001017,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Under 18,Over 51,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001018,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,18-30,Driving Under The Influence Of Drugs,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001019,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Unknown,Unknown,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_001020,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Unknown,31-50,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_001021,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Unknown,Unknown,Overtaking,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001022,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,18-30,No Priority To Vehicle,Normal,Dry,Darkness - Lights Lit,0,0,1,Serious
KAG_001023,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Under 18,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001024,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,Unknown,Unknown,Driving Under The Influence Of Drugs,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001025,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Unknown,Under 18,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_001026,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_001027,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001028,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,31-50,No Distancing,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_001029,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,Unknown,18-30,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001030,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Unknown,18-30,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001031,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,18-30,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_001032,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,Under 18,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_001033,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,18-30,Under 18,Moving Backward,Normal,Dry,Daylight,0,0,2,Minor
KAG_001034,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,18-30,Unknown,No Distancing,Normal,Dry,Daylight,0,0,2,Minor
KAG_001035,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Unknown,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001036,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,18-30,31-50,No Distancing,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_001037,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,Under 18,Changing Lane To The Right,Unknown,Dry,Daylight,0,0,1,Minor
KAG_001038,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Under 18,Driving Under The Influence Of Drugs,Normal,Dry,Daylight,0,0,1,Minor
KAG_001039,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_001040,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Unknown,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001041,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_001042,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,31-50,18-30,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_001043,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,31-50,Unknown,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_001044,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Over 51,Under 18,Changing Lane To The Left,Normal,Dry,Daylight,0,0,2,Minor
KAG_001045,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,Unknown,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001046,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Under 18,Moving Backward,Normal,Dry,Daylight,0,0,1,Serious
KAG_001047,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Serious
KAG_001048,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,3,31-50,Under 18,Overtaking,Normal,Dry,Daylight,0,0,3,Minor
KAG_001049,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,3,31-50,Unknown,Overloading,Normal,Dry,Daylight,0,0,3,Minor
KAG_001050,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,31-50,Unknown,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001051,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,18-30,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001052,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Unknown,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001053,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Under 18,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_001054,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Over 51,18-30,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_001055,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,Under 18,Getting Off The Vehicle Improperly,Normal,Dry,Daylight,0,0,1,Minor
KAG_001056,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,31-50,31-50,Other,Normal,Dry,Daylight,0,0,4,Minor
KAG_001057,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,31-50,Unknown,Driving At High Speed,Normal,Dry,Daylight,0,0,1,Serious
KAG_001058,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Over 51,Unknown,Normal,Dry,Daylight,0,0,1,Minor
KAG_001059,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Unknown,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001060,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,31-50,Over 51,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_001061,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,Overtaking,Normal,Dry,Daylight,0,0,1,Minor
KAG_001062,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Under 18,Under 18,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_001063,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,Overturning,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_001064,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,31-50,Under 18,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Serious
KAG_001065,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,Unknown,31-50,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_001066,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001067,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001068,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,Unknown,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001069,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,Unknown,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001070,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,2,Minor
KAG_001071,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001072,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Over 51,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_001073,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,31-50,Under 18,Driving Carelessly,Normal,Dry,Daylight,0,0,2,Minor
KAG_001074,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,31-50,Under 18,No Distancing,Normal,Dry,Daylight,0,0,2,Minor
KAG_001075,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,18-30,Under 18,Other,Normal,Dry,Daylight,0,0,1,Minor
KAG_001076,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_001077,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,31-50,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_001078,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,Unknown,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_001079,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,31-50,Under 18,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_001080,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,31-50,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_001081,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,31-50,Overtaking,Normal,Dry,Daylight,0,0,1,Minor
KAG_001082,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
